#{"t_start": 1764024509.8966324, "env_id": "None"}
r,l,t
17.045645,12,15.555322
17.914732,12,15.569953
15.238283,12,15.583832
11.269885,12,15.584359
15.762529,12,15.609745
17.032814,12,15.624943
17.007383,12,15.635042
-14.665619,12,15.651911
7.744576,12,15.661947
-26.245807,12,15.675379
-24.33916,12,15.683139
14.804611,12,15.683139
-2.250902,12,15.708635
-32.221898,12,15.719611
15.296782,12,15.730568
14.601985,12,15.744718
-22.22188,12,15.759605
4.916017,12,15.776087
6.043111,12,15.790498
16.637505,12,15.802755
-20.473378,12,15.813349
10.959892,12,15.82634
-26.167641,12,15.833277
16.003433,12,15.852117
-4.55684,12,15.863176
8.107995,12,15.875744
4.306143,12,15.890627
15.679441,12,15.902196
-41.49764,12,15.913501
9.009022,12,15.918732
8.4904,12,15.933158
15.421408,12,15.933158
-53.882826,12,15.959298
-42.934033,12,15.973223
15.029983,12,15.985323
7.812617,12,15.998644
4.491567,12,16.011672
9.132456,12,16.096015
-20.142286,12,16.109794
9.827975,12,16.121452
12.764655,12,16.133133
-5.305331,12,16.133133
13.96058,12,16.15765
-12.367151,12,16.169456
15.985442,12,16.180455
2.50087,12,16.184824
8.529264,12,16.202166
17.691326,12,16.211683
-7.123426,12,16.22549
9.33408,12,16.233872
13.30379,12,16.233872
14.940119,12,16.259403
15.609866,12,16.270958
13.108375,12,16.281618
16.433034,12,16.285527
18.247287,12,16.303728
-2.43929,12,16.313739
-32.740244,12,17.564724
-5.141378,12,17.578394
-10.357104,12,17.594595
17.547434,12,17.608883
-33.708037,12,17.626862
-4.940809,12,17.638899
16.512321,12,17.650623
6.944267,12,17.665188
18.279587,12,17.679725
17.718251,12,17.685506
9.929579,12,17.707653
4.704344,12,17.719996
17.249295,12,17.732934
-9.378703,12,17.749958
-15.972407,12,17.765109
15.964681,12,17.779387
17.16844,12,17.784472
18.030519,12,17.806576
15.890303,12,17.82212
17.700955,12,17.832827
17.540356,12,17.842118
16.349168,12,17.859594
-42.252937,12,17.872202
17.318059,12,17.885262
-2.780634,12,17.896835
14.418402,12,17.911025
17.89038,12,17.927144
15.859259,12,17.94696
14.803648,12,17.962273
17.033825,12,17.974972
3.617745,12,17.98754
15.381838,12,17.999364
17.793251,12,18.014825
17.722702,12,18.027839
17.598003,12,18.033256
16.339954,12,18.054035
-32.982017,12,18.066282
18.686131,12,18.07881
8.154543,12,18.091194
18.551501,12,18.102589
16.401578,12,18.117268
12.121705,12,18.130268
15.74456,12,18.144715
17.789699,12,18.157215
20.281876,12,18.171538
17.141675,12,18.18324
18.118784,12,18.18324
19.309194,12,18.207392
8.229899,12,18.220191
7.018027,12,18.231191
-14.512317,12,18.243145
15.600594,12,18.25553
8.941044,12,18.270266
0.872954,12,18.283184
2.749848,12,18.30121
16.927941,12,18.317254
15.976027,12,18.328251
12.378104,12,18.335199
18.24363,12,18.351054
16.760288,12,18.363568
-5.117695,12,18.374254
17.980747,12,18.38709
18.28523,12,18.397121
17.122895,12,18.411509
16.953909,12,18.425973
-42.039211,12,18.436038
10.357564,12,18.455559
7.648745,12,18.468307
16.340551,12,18.482879
17.100831,12,18.501329
1.787934,12,18.515611
17.264342,12,18.527006
16.723175,12,18.535777
16.45858,12,18.55398
11.063245,12,18.568143
2.566567,12,18.582143
16.767647,12,18.583143
18.845447,12,18.610454
-3.811376,12,18.62283
