#{"t_start": 1768154564.1193676, "env_id": "None"}
r,l,t
-147.792132,12,22.808536
-130.97837,12,22.831099
-171.09375,12,22.863191
-160.368555,12,22.88417
-120.539728,12,22.911538
-219.483486,12,22.933275
-228.275169,12,22.960816
-95.675675,12,22.989223
-120.01812,12,23.015232
-79.964696,12,23.045541
-110.624807,12,23.06893
-137.154905,12,23.102652
-170.884507,12,23.128343
-128.90082,12,23.156448
-215.279675,12,23.181799
-52.713597,12,23.213269
-171.46139,12,23.235598
-156.698635,12,23.265046
-169.078032,12,23.286134
-126.531633,12,23.317196
-164.458195,12,23.341897
-117.194522,12,23.362947
-89.339407,12,23.380762
-204.303892,12,23.410475
-146.547123,12,23.440533
-136.472031,12,23.464236
-101.856229,12,23.489443
-129.991317,12,23.513892
-154.261321,12,23.539985
-122.032701,12,23.566708
-125.796221,12,23.587878
-85.553225,12,23.617104
-89.222014,12,23.64716
-87.565074,12,23.671106
-200.889634,12,23.69162
-136.129435,12,23.709976
-178.648802,12,23.731472
-169.617212,12,23.762871
-127.386713,12,23.783478
-68.825678,12,23.806079
-130.563024,12,23.82624
-95.414238,12,23.854133
-104.121467,12,23.876254
-92.646146,12,25.683454
-84.567239,12,25.704233
-119.507682,12,25.728435
-217.356949,12,25.751496
-76.324989,12,25.772576
-175.630134,12,25.793667
-148.0827,12,25.814155
-138.271,12,25.843558
-62.765224,12,25.866719
-146.880053,12,25.890566
-109.148586,12,25.915036
-57.552012,12,25.939448
-146.603388,12,25.960605
-131.219186,12,25.984654
-164.681116,12,26.001332
-151.275487,12,26.026296
-155.357049,12,26.048864
-80.236681,12,26.063451
-161.537362,12,26.089922
-148.872883,12,26.108692
-164.53262,12,26.130759
-111.594945,12,26.149822
-184.135359,12,26.178437
-181.485009,12,26.201278
-69.525434,12,26.220603
-96.464377,12,26.240737
-125.202522,12,26.269518
-160.21955,12,26.293325
-62.365778,12,26.308301
-146.888288,12,26.334982
-151.821235,12,26.356825
-129.789616,12,26.380416
-135.537397,12,26.402276
-115.942809,12,26.427835
-90.773438,12,26.444113
-62.10856,12,26.472474
-212.174902,12,26.501464
-182.497514,12,26.526593
-162.091367,12,26.550234
-146.644639,12,26.578598
-169.605413,12,26.602274
-60.782796,12,26.615883
-138.209329,12,26.643113
-157.889058,12,26.66784
-157.00583,12,26.688518
-124.086166,12,26.713232
-109.452595,12,26.729832
-86.717206,12,26.758284
-125.105696,12,26.778051
-158.491108,12,26.792444
-122.013778,12,26.823292
-113.8347,12,26.855146
-181.346901,12,26.885242
-103.82189,12,26.908967
-4.901051,12,26.930202
-97.480375,12,26.951318
-126.4736,12,26.968082
-74.056092,12,26.999376
-205.094591,12,27.019676
-178.615688,12,27.04153
-121.485182,12,27.06367
-59.039311,12,27.093254
-79.771941,12,27.116263
-102.942789,12,27.14178
-132.605397,12,27.160895
-148.311748,12,27.182065
-206.264812,12,27.196344
-141.210358,12,27.223562
-202.16116,12,27.248722
-74.933414,12,27.274095
-125.715384,12,27.295018
-143.674206,12,27.317718
-69.41064,12,27.331522
-92.280564,12,27.362893
-91.700837,12,27.382105
-157.517368,12,27.393949
-118.412983,12,27.420882
-74.841537,12,27.437132
-159.262865,12,27.468289
-136.614305,12,27.4875
-68.413277,12,27.514486
-132.771511,12,27.538461
-114.80996,12,27.561284
-117.066095,12,27.587101
-129.353863,12,27.604542
-85.708999,12,27.625006
-161.317102,12,27.646914
-190.085189,12,27.668309
-150.116116,12,27.698199
-92.094454,12,27.717739
-159.930176,12,27.748826
-188.675766,12,27.768595
-130.118266,12,27.788296
-99.070059,12,27.815669
-66.993033,12,27.830069
-124.511682,12,27.863362
-118.590604,12,27.888609
-131.445006,12,27.913442
-95.765771,12,27.933995
-103.215357,12,27.958854
-145.940897,12,27.981161
-140.041121,12,27.999634
-108.456455,12,28.027467
-17.00096,12,28.054402
-111.298822,12,28.080467
-77.31208,12,28.099898
-88.402481,12,28.12304
-175.602043,12,28.141334
-102.778205,12,28.162646
-168.566333,12,28.183395
-170.778823,12,28.204082
-52.594653,12,28.224601
-186.113088,12,28.24639
-113.196872,12,28.265609
-62.543539,12,28.288159
-145.588725,12,28.308798
-101.359315,12,28.333799
-100.493886,12,28.359025
-199.420317,12,28.377457
-133.097436,12,28.401067
-165.474987,12,28.422065
-33.426676,12,28.445242
-177.20442,12,28.466619
-103.837406,12,28.494892
-125.607774,12,28.515795
-102.007924,12,28.540132
-183.80218,12,28.563105
-95.350983,12,28.587866
-141.369173,12,28.614092
-201.209098,12,28.637688
-109.381106,12,28.664091
-125.976497,12,28.690306
-166.183734,12,28.708563
-129.937076,12,28.733602
-126.108286,12,28.749324
-117.818874,12,28.770972
-145.586856,12,28.800264
-103.099843,12,28.817725
-155.412577,12,28.838409
-35.532074,12,28.861168
-141.824646,12,28.884651
-136.405741,12,28.90078
-178.697409,12,28.931334
-149.58658,12,28.954324
-155.829767,12,28.980142
-209.57395,12,29.003988
-130.951516,12,29.024166
-164.303237,12,29.046727
-102.977314,12,29.069145
-90.679139,12,29.099209
-77.663803,12,29.118068
-81.300721,12,29.251199
-135.826289,12,29.277094
-72.898332,12,29.299092
-114.921592,12,29.316005
-159.760011,12,29.344223
-140.368747,12,29.367518
-123.577353,12,29.388161
-99.779545,12,29.411603
-185.254577,12,29.440143
-160.611139,12,29.462565
-118.639639,12,29.487947
-145.733248,12,29.512814
-106.60289,12,29.53534
-109.015988,12,29.555593
-64.872078,12,29.580216
-132.699038,12,29.5983
-159.185855,12,29.623629
-77.658744,12,29.649975
-56.07631,12,29.674752
-145.411624,12,29.702118
-127.81407,12,31.532125
-95.685541,12,31.566161
-28.036432,12,31.593013
-105.403673,12,31.62392
-55.043453,12,31.65542
-196.393766,12,31.681794
-16.061784,12,31.700428
-31.769633,12,31.730404
-102.298059,12,31.751509
-66.630941,12,31.767468
-78.699713,12,31.78842
-196.909406,12,31.814256
-115.081265,12,31.83669
-115.782725,12,31.850189
-52.828369,12,31.882652
-105.568056,12,31.910389
-124.002901,12,31.933316
-86.976002,12,31.958687
-196.504475,12,31.979762
-105.839225,12,32.004655
-87.608256,12,32.025629
-58.406842,12,32.049299
-110.413014,12,32.073109
-117.803248,12,32.097697
-172.660718,12,32.11849
-58.731532,12,32.139431
-60.917074,12,32.162258
-104.246571,12,32.18067
-104.92897,12,32.200968
-117.068627,12,32.22485
-156.740855,12,32.243912
-66.266436,12,32.276549
-50.688966,12,32.297956
-190.759145,12,32.322217
-128.626445,12,32.334514
-115.969809,12,32.360595
-118.461595,12,32.380054
-89.260324,12,32.396898
-77.128529,12,32.424471
-71.603687,12,32.44289
-70.847976,12,32.46941
-97.697799,12,32.490566
-208.721117,12,32.514063
-111.623214,12,32.532579
-72.791947,12,32.567969
-110.114112,12,32.590798
-157.314009,12,32.6132
-82.385691,12,32.63021
-136.492799,12,32.661069
-73.161597,12,32.682409
-63.560241,12,32.699767
-125.406899,12,32.724181
-169.589584,12,32.751752
-117.928366,12,32.780435
-53.466018,12,32.793654
-83.729991,12,32.822688
-89.697955,12,32.848884
-101.330733,12,32.882427
-93.953851,12,32.905641
7.115904,12,32.928182
-98.452902,12,32.948123
-135.214126,12,32.975064
-209.925874,12,32.998044
-67.981969,12,33.018038
-155.881504,12,33.041306
-147.254172,12,33.062178
-55.680912,12,33.086929
-61.750647,12,33.111103
-112.331658,12,33.134431
-121.434772,12,33.154974
-101.752337,12,33.180137
-88.01919,12,33.198315
-150.922796,12,33.223217
-75.199163,12,33.245874
-99.342883,12,33.26981
-114.218156,12,33.293679
-52.481613,12,33.316119
-85.119038,12,33.337581
-130.977611,12,33.358483
-78.728657,12,33.383439
-143.520248,12,33.407982
-42.790632,12,33.426325
-143.409612,12,33.445522
-166.45565,12,33.466554
-59.790702,12,33.497986
-9.042133,12,33.518363
-113.927113,12,33.549726
-124.2029,12,33.572928
-78.648576,12,33.592607
-104.992026,12,33.628619
-115.004117,12,33.650534
-88.391174,12,33.677226
-164.802243,12,33.696491
-137.291168,12,33.720977
-122.465982,12,33.73543
-136.703909,12,33.763096
-82.900396,12,33.785014
-110.58293,12,33.808271
-107.463117,12,33.832126
-60.570602,12,33.856669
-54.675477,12,33.878295
-87.073521,12,33.895562
-68.23998,12,33.910731
-125.631429,12,33.946332
-102.534161,12,33.963667
-66.310369,12,33.992395
-81.227453,12,34.013072
-92.636195,12,34.041556
-76.122307,12,34.071097
-191.32196,12,34.095173
-158.96425,12,34.116394
-213.264046,12,34.136497
-69.339248,12,34.158318
-59.683666,12,34.184621
-69.807378,12,34.198267
-59.036442,12,34.229045
-85.685247,12,34.252588
-102.260269,12,34.280621
-111.812791,12,34.301073
-106.560074,12,34.321435
-80.892493,12,34.344868
-125.719929,12,34.364453
-59.449698,12,34.384917
-7.508205,12,34.407775
-114.488881,12,34.424127
-87.760032,12,34.447061
-197.01422,12,34.472189
-114.853823,12,34.492649
-139.505106,12,34.520248
-158.525113,12,34.540724
-101.936146,12,34.558473
-115.28313,12,34.579882
-67.106661,12,34.598572
-126.397068,12,34.621357
-57.307276,12,34.634686
-93.425149,12,34.664922
-51.186086,12,34.684344
-117.79602,12,34.696749
-111.026419,12,34.717774
-106.572933,12,34.747282
-99.942241,12,34.765177
-70.2187,12,34.78835
-140.015754,12,34.8091
-60.16515,12,34.831362
-86.891598,12,34.854991
-141.553285,12,34.880105
-82.471309,12,34.905747
-99.38919,12,34.926589
-180.417668,12,34.951998
-53.397681,12,34.975506
-56.907621,12,35.000839
-112.518453,12,35.025073
-134.62488,12,35.054568
-175.71848,12,35.077142
-124.015241,12,35.097885
-54.611171,12,35.120417
-176.102113,12,35.140687
-63.145082,12,35.167868
-55.263232,12,35.188398
-93.493726,12,35.207515
-104.3133,12,35.226757
-125.933796,12,35.247918
-84.692154,12,35.268366
-84.980218,12,35.291572
-80.408021,12,35.315687
-99.669188,12,35.338772
-41.836901,12,35.362041
-46.742652,12,35.385467
-76.526453,12,35.412224
-2.508612,12,35.442833
-59.524754,12,35.471449
-127.463527,12,37.457423
-66.285881,12,37.479831
-73.983448,12,37.503153
-100.87182,12,37.532534
-105.807287,12,37.552663
-136.916918,12,37.572531
-93.483399,12,37.595934
-73.730501,12,37.619517
-155.915517,12,37.649866
-74.018059,12,37.673509
-81.119604,12,37.707776
-107.014092,12,37.731004
-62.702794,12,37.759351
-43.226793,12,37.782139
-78.164292,12,37.803465
-86.643764,12,37.824052
-128.884267,12,37.844548
-201.321009,12,37.873036
-92.551681,12,37.896514
-40.553867,12,37.923569
-109.945741,12,37.952103
-111.924672,12,37.970086
-59.920985,12,37.991688
-124.957688,12,38.020629
-135.778378,12,38.051619
-123.241134,12,38.075926
-48.938649,12,38.093778
-134.002711,12,38.116916
-61.725953,12,38.135362
-37.221262,12,38.172524
-77.265474,12,38.196693
-49.885628,12,38.217285
-52.066752,12,38.243665
-101.349277,12,38.26992
-65.845446,12,38.296162
-144.308538,12,38.319536
-114.623869,12,38.344605
-46.990035,12,38.369401
-113.614168,12,38.395595
-91.308681,12,38.418903
